1408510377
10140	1.5e+003	  594	4.01e+004	5.58e+004	0.0408	  ||	 1.72	 0.84	0.25	
10170	1.55e+003	  615	4.06e+004	5.67e+004	0.0422	  ||	 1.76	 0.84	0.25	
10200	1.59e+003	  639	4.12e+004	5.76e+004	0.0416	  ||	  1.8	 0.84	0.25	
10230	1.61e+003	  669	4.17e+004	5.85e+004	0.0418	  ||	 1.83	0.852	0.25	
10260	1.64e+003	  705	4.23e+004	5.95e+004	0.0433	  ||	 1.83	0.852	0.25	
10290	1.69e+003	  744	4.28e+004	6.04e+004	0.0429	  ||	 1.86	0.852	0.25	
10320	1.74e+003	  789	4.34e+004	6.14e+004	0.0442	  ||	  1.9	0.852	0.25	
10350	1.79e+003	  834	4.4e+004	6.23e+004	0.044	  ||	  1.9	0.852	0.25	
10380	1.83e+003	  882	4.46e+004	6.33e+004	0.0416	  ||	  1.9	0.852	0.25	
10410	1.87e+003	  906	4.52e+004	6.43e+004	0.043	  ||	  1.9	0.852	0.25	
10440	1.92e+003	  948	4.57e+004	6.52e+004	0.0425	  ||	 1.88	0.852	0.25	
10470	1.97e+003	  981	4.63e+004	6.62e+004	0.0421	  ||	 1.86	0.852	0.25	
10500	2.01e+003	  999	4.69e+004	6.72e+004	0.0423	  ||	 1.82	0.852	0.25	
10530	2.06e+003	1.05e+003	4.74e+004	6.8e+004	0.0421	  ||	 1.82	0.852	0.25	
10560	2.12e+003	1.07e+003	4.79e+004	6.9e+004	0.0426	  ||	 1.78	0.852	0.25	
10590	2.19e+003	1.1e+003	4.85e+004	6.99e+004	 0.04	  ||	  1.8	0.877	0.25	
10620	2.24e+003	1.13e+003	4.9e+004	7.08e+004	0.0364	  ||	 1.77	0.877	0.25	
10650	2.29e+003	1.17e+003	4.95e+004	7.17e+004	0.0366	  ||	 1.76	0.877	0.25	
10680	2.33e+003	1.19e+003	5e+004	7.26e+004	0.0356	  ||	 1.73	0.877	0.25	
10710	2.4e+003	1.22e+003	5.06e+004	7.35e+004	0.034	  ||	 1.74	0.877	0.25	
10740	2.47e+003	1.24e+003	5.11e+004	7.44e+004	0.0339	  ||	 1.75	0.877	0.25	
10770	2.55e+003	1.26e+003	5.16e+004	7.53e+004	0.0342	  ||	 1.77	0.877	0.25	
10800	2.66e+003	1.28e+003	5.21e+004	7.62e+004	0.0337	  ||	  1.7	0.877	0.25	
10830	2.76e+003	1.31e+003	5.26e+004	7.71e+004	0.0343	  ||	 1.65	0.877	0.25	
10860	2.88e+003	1.35e+003	5.31e+004	7.8e+004	0.0365	  ||	 1.64	0.877	0.25	
10890	2.98e+003	1.38e+003	5.36e+004	7.88e+004	0.0385	  ||	 1.65	0.877	0.25	
10920	3.04e+003	1.42e+003	5.42e+004	7.97e+004	0.0415	  ||	 1.65	0.877	0.25	
10950	3.12e+003	1.44e+003	5.47e+004	8.06e+004	0.047	  ||	 1.67	0.805	0.25	
10980	3.22e+003	1.49e+003	5.52e+004	8.15e+004	0.0486	  ||	 1.72	0.805	0.25	
11010	3.31e+003	1.54e+003	5.57e+004	8.25e+004	0.0533	  ||	 1.74	0.805	0.25	
11040	3.41e+003	1.6e+003	5.63e+004	8.35e+004	0.0596	  ||	 1.75	0.805	0.25	
11070	3.5e+003	1.66e+003	5.68e+004	8.44e+004	0.0642	  ||	 1.77	0.805	0.25	
11100	3.61e+003	1.74e+003	5.73e+004	8.54e+004	0.0696	  ||	 1.77	0.805	0.25	
11130	3.71e+003	1.82e+003	5.79e+004	8.64e+004	0.0758	  ||	  1.8	0.805	0.25	
11160	3.8e+003	1.91e+003	5.84e+004	8.74e+004	0.0805	  ||	 1.82	0.805	0.25	
11190	3.91e+003	1.98e+003	5.9e+004	8.84e+004	0.085	  ||	 1.83	0.805	0.25	
11220	3.99e+003	2.06e+003	5.95e+004	8.93e+004	0.0882	  ||	 1.78	0.805	0.25	
11250	4.07e+003	2.15e+003	6.01e+004	9.03e+004	0.0921	  ||	  1.8	0.805	0.25	
11280	4.16e+003	2.24e+003	6.07e+004	9.13e+004	0.101	  ||	 1.79	0.805	0.25	
1408510377	1	100000	0.13	0.6	0.005	1	4	35	5	10	4	2	1.29	1.94	0.414	87.1	4.22e+003	4.49e+003	4.25e+003	2.32e+003	0.0179	0.0611	0.0217	1.05	300	60	1.05	1.07	1.09	1.07	1.04	1.06	1.05	1.06	1.04	1.06	1.05	1.06	1.06	1.05	1.04	7158	2319	840	183	166	167	217	161	148	106	102	323	2043	8500	9979	0.0287	0.0341	0.0346	0.0339	0.035	0.0341	0.0341	0.0333	0.0341	0.034	0.0344	0.0324	0.0326	0.0333	0.0316	0.0151	0.0199	0.0224	0.0183	0.0188	0.0206	0.0218	0.0217	0.0204	0.0193	0.0207	0.0175	0.0183	0.0171	0.0163	0.056	0.0483	0.0583	0.0454	0.0516	0.0532	0.0633	0.0716	0.0599	0.0578	0.0557	0.0624	0.0663	0.0632	0.0652	0.103	0.00123	0.00299	0.00508	0.0079	0.0104	0.0116	0.0139	0.0156	0.0181	0.0188	0.0197	0.0204	0.0224	0.0285	7387	362	23	0	1	0	0	0	5785	7977	8133	8699	-1	-1	-1	-1	-1	-1	-1	-1	9903	10024	10244	11027	-1	-1	-1	-1	-1	-1	-1	-1	11154	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4207	5204	5286	7391	7926	9971	4456	9228	9319	10988	11276	-1	10	31594	31292	92.3	11	30604	31047	92.1	12	7904	31287	87.3	11301	1687	236767	0.00918	0.00907	0.00719	0.00678	0.00467	0.00442	0.00311	0.0041	0.00272	0.00212	0.00206	0.00159	0.0015	0.000936	0.00165	1687	
